Player ID,Name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,cost,Position,Team,Power ranking,Saves
584,Harry Arter,0,0,0,0,0,0,0,0,0,0,0,41,MID,Nottingham ,82.9,
585,Steve Cook,0,0,956,21,39.3,177.4,28,24.4,2,0,4,43,DEF,Nottingham ,82.9,
586,Lyle Taylor,0,0,0,0,0,0,0,0,0,0,0,41,FWD,Nottingham ,82.9,
587,Jack Colback,0,0,492,11,33.7,62,2,9.9,0,0,0,41,MID,Nottingham ,82.9,
588,Brice Samba,0,0,0,0,0,0,0,0,0,0,0,45,GK,Nottingham ,82.9,0
589,Carlos Ribeiro Dias,0,0,6,0,0.1,2.4,0,0.3,0,0,0,42,MID,Nottingham ,82.9,
590,Joe Lolley,0,0,0,0,0,0,0,0,0,0,0,49,MID,Nottingham ,82.9,
591,Scott McKenna,0,0,1570,32,93.9,278.8,46,41.8,5,0,4,44,DEF,Nottingham ,82.9,
592,Mohamed Dräger,0,0,0,0,0,0,0,0,0,0,0,40,DEF,Nottingham ,82.9,
593,Ryan Yates,0,3,1833,36,97.3,206.8,233,53.1,5,0,5,50,MID,Nottingham ,82.9,
594,Joe Worrall,1,0,2215,44,66.4,471,92,62.5,5,0,6,42,DEF,Nottingham ,82.9,
595,Jonathan Panzo,0,0,0,0,0,0,0,0,0,0,0,40,DEF,Nottingham ,82.9,
596,Xande Nascimento da Costa Silva,0,0,0,0,0,0,0,0,0,0,0,50,MID,Nottingham ,82.9,
597,Sam Surridge,1,0,306,5,15.9,59.4,92,15.7,0,0,2,46,FWD,Nottingham ,82.9,
598,Richie Laryea,0,0,0,0,0,0,0,0,0,0,0,45,DEF,Nottingham ,82.9,
599,Loïc Mbe Soh,0,0,0,0,0,0,0,0,0,0,0,42,DEF,Nottingham ,82.9,
600,Brennan Johnson,8,5,2930,54,373.6,478.2,729,157.4,7,0,6,55,FWD,Nottingham ,82.9,
601,Alex Mighten,0,0,7,0,0.3,0,0,0,0,0,0,49,MID,Nottingham ,82.9,
602,Braian Ojeda Rodríguez,0,0,0,0,0,0,0,0,0,0,0,45,MID,Nottingham ,82.9,
603,Taiwo Awoniyi,10,1,1395,29,129.6,375.8,378,87.8,5,0,2,56,FWD,Nottingham ,82.9,
604,Dean Henderson,0,0,1620,31,0,474.4,0,47.5,6,0,2,46,GK,Nottingham ,82.9,52
605,Giulian Biancone,0,0,15,1,0,6.8,0,0.7,0,0,0,42,DEF,Nottingham ,82.9,
606,Willy Boly,0,1,684,10,11.8,145,24,18.3,3,0,2,41,DEF,Nottingham ,82.9,
607,Morgan Gibbs-White,5,12,3151,61,941.1,593.4,624,215.7,8,0,6,55,MID,Nottingham ,82.9,
608,Moussa Niakhaté,0,0,1163,22,14.8,173.4,61,24.9,2,0,1,43,DEF,Nottingham ,82.9,
609,Omar Richards,0,0,0,0,0,0,0,0,0,0,0,44,DEF,Nottingham ,82.9,
610,Wayne Hennessey,0,0,271,5,0,62.2,0,6.3,0,0,0,39,GK,Nottingham ,82.9,9
611,Harry Toffolo,0,0,933,17,93.5,147,67,30.6,2,0,2,43,DEF,Nottingham ,82.9,
612,Lewis O'Brien,1,0,578,14,56.4,107.8,47,21.1,1,0,2,47,MID,Nottingham ,82.9,
613,Jesse Lingard,0,1,918,17,151.9,50.6,127,32.9,5,0,1,54,MID,Nottingham ,82.9,
614,Orel Mangala,1,1,1543,24,61.6,191.4,75,32.8,5,0,3,49,MID,Nottingham ,82.9,
615,Oliver Hammond,0,0,0,0,0,0,0,0,0,0,0,42,MID,Nottingham ,82.9,
616,Remo Freuler,0,0,2157,47,174.7,272.2,54,50.3,6,0,4,49,MID,Nottingham ,82.9,
617,Cheikhou Kouyaté,1,0,871,23,82.8,158.8,81,32.2,2,0,3,44,MID,Nottingham ,82.9,
618,Emmanuel Dennis,2,2,709,17,96.8,166.4,286,54.6,1,0,3,56,FWD,Nottingham ,82.9,
619,Renan Augusto Lodi dos Santos,0,2,2211,48,208.2,319,97,62.5,5,0,7,43,DEF,Nottingham ,82.9,
620,Loïc Badé,0,0,0,0,0,0,0,0,0,0,0,45,DEF,Nottingham ,82.9,
621,Serge Aurier,1,0,1943,31,164.1,431,112,70.9,6,0,2,43,DEF,Nottingham ,82.9,
622,Dale Taylor,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Nottingham ,82.9,
623,Jordan Smith,0,0,0,0,0,0,0,0,0,0,0,40,GK,Nottingham ,82.9,0
624,Gustavo Henrique Furtado Scarpa,0,0,177,1,17.3,15,25,5.7,0,0,1,46,MID,Nottingham ,82.9,
625,Danilo dos Santos de Oliveira,3,2,976,18,108.1,253.8,113,47.1,1,0,1,45,MID,Nottingham ,82.9,
626,Keylor Navas,0,0,1530,32,0,387.6,0,38.7,2,0,2,45,GK,Nottingham ,82.9,51
627,Felipe Augusto de Almeida Monteiro,0,1,1417,32,79.5,379,130,59,1,0,4,45,DEF,Nottingham ,82.9,
628,André Ayew,0,0,306,10,17.1,34,53,10.5,0,0,1,50,MID,Nottingham ,82.9,
629,George Shelvey,0,0,0,0,0,0,0,0,0,0,0,40,GK,Nottingham ,82.9,0
630,Ainsley Maitland-Niles,0,1,1400,31,159.2,280.2,23,46,3,0,3,48,MID,Southampton,81.1,
631,Roméo Lavia,1,1,2219,50,247.1,344.8,46,64.2,4,0,9,45,MID,Southampton,81.1,
632,Theo Walcott,2,2,1123,30,159.1,164.6,199,52.1,2,0,1,48,MID,Southampton,81.1,
633,Alex McCarthy,0,0,540,17,0,84.2,0,8.4,0,0,0,43,GK,Southampton,81.1,14
634,Oriol Romeu Vidal,0,0,74,4,3.8,6.2,2,1.2,0,0,0,48,MID,Southampton,81.1,
635,Nathan Redmond,0,0,1,0,0,0,0,0,0,0,0,53,MID,Southampton,81.1,
636,Stuart Armstrong,2,2,1391,34,282.8,234.2,267,78.6,1,0,6,47,MID,Southampton,81.1,
637,Mohamed Elyounoussi,1,1,2162,45,297.2,285,388,96.8,2,0,4,51,MID,Southampton,81.1,
638,James Ward-Prowse,9,4,3371,72,1162.9,880.4,319,236.3,4,0,6,61,MID,Southampton,81.1,
639,Adam Armstrong,2,1,1321,24,148.8,142,275,55.6,1,0,2,53,FWD,Southampton,81.1,
640,Kyle Walker-Peters,1,0,2650,58,277.9,403.4,198,87.9,3,0,4,44,DEF,Southampton,81.1,
641,Jan Bednarek,0,0,1770,40,38.4,415,43,49.7,3,0,5,41,DEF,Southampton,81.1,
642,Che Adams,5,5,1987,41,336.4,340.4,583,124.6,4,0,1,60,FWD,Southampton,81.1,
643,Nathan Tella,0,0,0,0,0,0,0,0,0,0,0,50,MID,Southampton,81.1,
644,Lyanco Silveira Neves Vojnovic,1,1,1173,26,52.8,281.6,114,45,0,0,4,44,DEF,Southampton,81.1,
645,Yan Valery,0,0,45,2,0.9,4,0,0.5,0,0,0,40,DEF,Southampton,81.1,
646,Will Smallbone,0,0,0,0,0,0,0,0,0,0,0,45,MID,Southampton,81.1,
647,Ibrahima Diallo,0,0,813,19,66,85.4,28,17.7,0,0,4,41,MID,Southampton,81.1,
648,Romain Perraud,2,2,1828,35,251.8,360.6,298,90.9,4,0,4,40,DEF,Southampton,81.1,
649,Moussa Djenepo,0,2,702,14,123.2,141.8,70,33.7,0,0,1,49,MID,Southampton,81.1,
650,Tino Livramento,0,0,26,0,0,5.8,0,0.6,0,0,0,44,DEF,Southampton,81.1,
651,Mohammed Salisu,0,1,1971,41,109.7,537.4,167,81.5,1,0,5,42,DEF,Southampton,81.1,
652,Mateusz Lis,0,0,0,0,0,0,0,0,0,0,0,40,GK,Southampton,81.1,0
653,Gavin Bazunu,0,0,2880,56,10,633,0,64.2,4,0,0,44,GK,Southampton,81.1,67
654,Armel Bella-Kotchap,0,2,1881,39,76.4,422.4,105,60.6,3,0,4,45,DEF,Southampton,81.1,
655,Willy Caballero,0,0,0,0,0,0,0,0,0,0,0,38,GK,Southampton,81.1,0
656,Joe Ayodele-Aribo,2,0,1219,24,137.1,209.6,366,71.5,1,0,2,50,MID,Southampton,81.1,
657,Sékou Mara,1,2,538,10,77.5,104.8,169,33.9,0,0,1,53,FWD,Southampton,81.1,
658,Juan Larios López,0,0,150,2,7.8,27.6,4,3.9,0,0,0,40,DEF,Southampton,81.1,
659,Duje Caleta-Car,1,0,942,15,16.2,262.4,69,34.9,1,0,2,44,DEF,Southampton,81.1,
660,Samuel Edozie,0,0,554,9,110.3,89.2,133,33.2,1,0,0,46,MID,Southampton,81.1,
661,Lewis Payne,0,0,0,0,0,0,0,0,0,0,0,45,MID,Southampton,81.1,
662,Ryan Finnigan,0,0,0,0,0,0,0,0,0,0,0,45,MID,Southampton,81.1,
663,Jimmy Morgan,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Southampton,81.1,
664,Mislav Orsic,0,0,6,0,0.3,2,0,0.2,0,0,0,51,MID,Southampton,81.1,
665,Carlos Alcaraz,4,2,1024,25,64.4,199,190,45.1,0,0,3,50,MID,Southampton,81.1,
666,James Bree,0,0,366,12,65.3,49.2,4,11.7,0,0,1,45,DEF,Southampton,81.1,
667,Kamaldeen Sulemana,2,1,959,20,175.5,105.2,164,44.5,3,0,1,49,MID,Southampton,81.1,
668,Paul Onuachu,0,0,401,7,52.8,30.2,126,20.6,1,0,0,53,FWD,Southampton,81.1,
669,Kamari Doyle,0,0,6,0,0.3,0,0,0,0,0,0,45,MID,Southampton,81.1,
670,Dominic Ballard,0,0,24,0,0.3,1,0,0.1,0,0,0,45,FWD,Southampton,81.1,
671,Samuel Amo-Ameyaw,0,0,3,0,0,0,0,0,0,0,0,45,MID,Southampton,81.1,
672,Hugo Lloris,0,0,2205,39,0,540,0,54,7,0,0,54,GK,Tottenham,90.4,79
673,Fraser Forster,0,0,1215,24,0,256.8,0,25.8,3,0,1,39,GK,Tottenham,90.4,30
674,Harry Kane,30,9,3406,62,744.8,1256.6,1707,371,11,0,6,115,FWD,Tottenham,90.4,
675,Son Heung-min,10,6,2886,55,829.3,709.2,910,244.7,9,0,2,115,MID,Tottenham,90.4,
676,Matt Doherty,1,0,663,9,110.5,147,146,40.3,3,0,0,46,DEF,Tottenham,90.4,
677,Eric Dier,2,1,2816,52,112.3,653.2,235,100.1,9,0,3,50,DEF,Tottenham,90.4,
678,Lucas Rodrigues Moura da Silva,1,0,145,5,55.8,29,43,12.7,0,1,0,58,MID,Tottenham,90.4,
679,Ben Davies,2,3,2284,33,276.9,407.8,172,85.8,9,0,4,47,DEF,Tottenham,90.4,
680,Pierre-Emile Højbjerg,4,5,3131,57,501.7,758,237,150,10,0,5,53,MID,Tottenham,90.4,
681,Harry Winks,0,0,0,0,0,0,0,0,0,0,0,44,MID,Tottenham,90.4,
682,Davinson Sánchez,0,0,848,17,29.9,180.6,52,26.3,2,0,1,42,DEF,Tottenham,90.4,
683,Ryan Sessegnon,2,1,805,15,103,148.6,290,54.3,1,0,4,44,DEF,Tottenham,90.4,
684,Steven Bergwijn,0,0,0,0,0,0,0,0,0,0,0,55,MID,Tottenham,90.4,
685,Sergio Reguilón,0,0,0,0,0,0,0,0,0,0,0,42,DEF,Tottenham,90.4,
686,Japhet Tanganga,0,0,145,5,6.2,27.6,0,3.3,0,0,0,38,DEF,Tottenham,90.4,
687,Rodrigo Bentancur,5,2,1501,24,180.2,489.6,236,90.7,6,0,8,53,MID,Tottenham,90.4,
688,Oliver Skipp,1,0,1489,28,146.1,198.2,52,39.8,4,0,7,43,MID,Tottenham,90.4,
689,Joe Rodon,0,0,0,0,0,0,0,0,0,0,0,40,DEF,Tottenham,90.4,
690,Cristian Romero,0,2,2363,41,136.2,546.2,91,77.3,8,1,9,49,DEF,Tottenham,90.4,
691,Yves Bissouma,0,0,998,20,135,111,23,26.8,1,0,6,47,MID,Tottenham,90.4,
692,Emerson Leite de Souza Junior,2,2,1729,27,178.9,376.2,230,78.7,7,1,2,48,DEF,Tottenham,90.4,
693,Dejan Kulusevski,2,7,2062,40,627.6,409.2,514,154.7,8,0,2,78,MID,Tottenham,90.4,
694,Dane Scarlett,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Tottenham,90.4,
695,Ivan Perišić,1,8,2099,44,732.8,517.8,394,164.2,6,0,6,53,DEF,Tottenham,90.4,
696,Harvey White,0,0,4,0,7.3,2,0,0.9,0,0,0,44,MID,Tottenham,90.4,
697,Pape Matar Sarr,0,1,211,11,16,30.4,4,5,0,0,1,42,MID,Tottenham,90.4,
698,Brandon Austin,0,0,0,0,0,0,0,0,0,0,0,39,GK,Tottenham,90.4,0
699,Alfie Devine,0,0,0,0,0,0,0,0,0,0,0,43,MID,Tottenham,90.4,
700,Troy Parrott,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Tottenham,90.4,
701,Richarlison de Andrade,1,5,995,18,221,201.6,401,82,3,0,3,84,FWD,Tottenham,90.4,
702,Clément Lenglet,0,2,2018,35,136.1,380.8,130,64.7,5,0,4,48,DEF,Tottenham,90.4,
703,Djed Spence,0,0,5,0,1.3,0.2,20,2.2,0,0,0,41,DEF,Tottenham,90.4,
704,Bryan Gil Salvatierra,0,1,146,1,27.5,30.4,27,8.5,1,0,1,50,MID,Tottenham,90.4,
705,Arnaut Danjuma,1,0,162,5,25.1,53.2,71,14.8,0,0,0,61,MID,Tottenham,90.4,
706,Pedro Porro,3,3,1132,26,377.9,268.6,150,79.6,2,0,0,48,DEF,Tottenham,90.4,
707,Romaine Mundle,0,0,0,0,0,0,0,0,0,0,0,45,MID,Tottenham,90.4,
708,George Abbott,0,0,1,0,0,0,0,0,0,0,0,45,MID,Tottenham,90.4,
709,Matthew Craig,0,0,13,0,0,0,0,0,0,0,0,45,MID,Tottenham,90.4,
710,Yago de Santiago Alonso,0,0,0,0,0,0,0,0,0,0,0,45,MID,Tottenham,90.4,
711,Danny Ings,8,2,1579,26,186,398.4,604,118.6,5,0,4,63,FWD,West Ham,87.1,
712,Lukasz Fabianski,0,0,3111,48,0,755.6,0,75.4,9,0,1,49,GK,West Ham,87.1,106
713,Angelo Ogbonna,0,0,1234,19,35.2,212.8,24,27.4,4,0,0,44,DEF,West Ham,87.1,
714,Aaron Cresswell,0,1,2235,32,632.9,411.6,81,113,6,0,3,47,DEF,West Ham,87.1,
715,Michail Antonio,5,3,1822,29,207.7,305.8,559,107,5,0,2,69,FWD,West Ham,87.1,
716,Manuel Lanzini,1,0,243,5,21.9,50.6,37,10.8,0,0,0,50,MID,West Ham,87.1,
717,Kurt Zouma,2,1,1988,29,18.7,415,239,67.4,7,0,0,44,DEF,West Ham,87.1,
718,Arthur Masuaku,0,0,0,0,0,0,0,0,0,0,0,45,DEF,West Ham,87.1,
719,Vladimir Coufal,0,2,2135,35,330.5,361.6,54,74.9,4,0,5,40,DEF,West Ham,87.1,
720,Saïd Benrahma,6,3,2059,32,613.9,510,653,177.7,6,0,0,55,MID,West Ham,87.1,
721,Jarrod Bowen,6,9,3232,50,674.8,625.8,1076,237.9,9,0,2,80,MID,West Ham,87.1,
722,Nikola Vlasic,0,0,0,0,0,0,0,0,0,0,0,50,MID,West Ham,87.1,
723,Declan Rice,4,3,3272,50,522.4,777.6,226,152.7,9,0,5,47,MID,West Ham,87.1,
724,Tomas Soucek,2,4,2811,42,230.1,565.6,472,127.1,8,0,3,50,MID,West Ham,87.1,
725,Pablo Fornals Malla,3,1,1493,28,281,226.6,182,68.7,1,0,0,49,MID,West Ham,87.1,
726,Ben Johnson,0,0,860,13,76.8,161.6,20,25.9,2,0,0,44,DEF,West Ham,87.1,
727,Nayef Aguerd,2,0,1594,28,67.5,404.4,113,58.5,5,0,4,48,DEF,West Ham,87.1,
728,Alphonse Areola,0,0,307,7,0,69.4,0,6.8,0,0,0,43,GK,West Ham,87.1,9
729,Flynn Downes,0,0,752,14,28.9,55.8,51,13.4,1,0,2,42,MID,West Ham,87.1,
730,Gianluca Scamacca,3,0,921,12,160.7,151.8,312,62,3,0,3,66,FWD,West Ham,87.1,
731,Emerson Palmieri dos Santos,1,0,1317,28,188.8,224.8,178,59.4,2,0,2,40,DEF,West Ham,87.1,
732,Conor Coventry,0,0,1,0,0,0,0,0,0,0,0,44,MID,West Ham,87.1,
733,Armstrong Oko-Flex,0,0,0,0,0,0,0,0,0,0,0,44,MID,West Ham,87.1,
734,Maxwel Cornet,0,0,232,5,28.7,27.2,62,11.3,0,0,0,59,MID,West Ham,87.1,
735,Thilo Kehrer,0,3,2229,34,126.2,347.6,83,56,5,0,4,43,DEF,West Ham,87.1,
736,Lucas Tolentino Coelho de Lima,4,5,2154,39,446.5,496.8,473,142,6,0,5,59,MID,West Ham,87.1,
737,Divin Mubama,0,0,36,0,11.4,2.4,0,1.4,0,0,0,45,FWD,West Ham,87.1,
738,Joseph Anang,0,0,0,0,0,0,0,0,0,0,0,40,GK,West Ham,87.1,0
739,Krisztián Hegyi,0,0,0,0,0,0,0,0,0,0,0,39,GK,West Ham,87.1,0
740,Kaelan Casey,0,0,0,0,0,0,0,0,0,0,0,40,DEF,West Ham,87.1,
741,Craig Dawson,1,1,2134,31,37.2,455.6,145,64,7,0,6,48,DEF,Wolves,85.7,
742,Raúl Jiménez,0,2,839,18,116,74.6,273,46.3,2,0,0,65,FWD,Wolves,85.7,
743,Jonathan Castro Otto,1,0,1257,21,118.2,233.2,83,43.7,5,1,3,43,DEF,Wolves,85.7,
744,José Malheiro de Sá,0,0,3240,55,0,845.6,0,84.7,11,0,2,50,GK,Wolves,85.7,105
745,Rúben da Silva Neves,6,2,3020,48,474.7,788.8,347,161,10,0,12,52,MID,Wolves,85.7,
746,Hwang Hee-chan,3,2,1117,18,138.8,194,242,57.5,3,0,1,57,MID,Wolves,85.7,
747,Nélson Cabral Semedo,0,1,2633,43,226.5,443.4,79,74.4,8,1,11,50,DEF,Wolves,85.7,
748,Daniel Castelo Podence,6,1,1760,31,512.8,376,580,146.8,6,0,5,51,MID,Wolves,85.7,
749,Max Kilman,0,1,3307,56,66.9,739.8,106,91.6,11,0,3,43,DEF,Wolves,85.7,
750,Luke Cundle,0,0,0,0,0,0,0,0,0,0,0,44,MID,Wolves,85.7,
751,Pedro Lomba Neto,0,2,962,15,309.5,96.8,203,60.9,5,0,1,49,MID,Wolves,85.7,
752,Rayan Aït-Nouri,1,0,1067,18,130.5,195,156,48.3,4,0,4,41,DEF,Wolves,85.7,
753,Fabio Silva,0,0,0,0,0,0,0,0,0,0,0,55,FWD,Wolves,85.7,
754,Toti António Gomes,1,0,978,14,74.3,225.2,65,36.5,4,0,6,39,DEF,Wolves,85.7,
755,Francisco Jorge Tomás Oliveira,0,0,0,0,0,0,0,0,0,0,0,50,MID,Wolves,85.7,
756,Adama Traoré Diarra,2,4,1477,30,370,253.6,258,87.9,2,0,2,53,MID,Wolves,85.7,
757,Matija Šarkić,0,0,0,0,0,0,0,0,0,0,0,39,GK,Wolves,85.7,0
758,Yerson Mosquera Valdelamar,0,0,0,0,0,0,0,0,0,0,0,39,DEF,Wolves,85.7,0
759,João Filipe Iria Santos Moutinho,0,2,1773,28,537.7,309.8,142,99.2,6,0,3,46,MID,Wolves,85.7,
760,Nathan Collins,0,0,1811,37,37.9,419,29,48.9,4,1,2,42,DEF,Wolves,85.7,
761,Jackson Smith,0,0,0,0,0,0,0,0,0,0,0,39,GK,Wolves,85.7,0
762,Hugo Bueno López,0,1,1307,29,254.8,221.2,74,55.3,3,0,1,38,DEF,Wolves,85.7,
763,Joseph Hodge,0,0,172,5,16.2,14.4,26,5.7,0,0,1,43,MID,Wolves,85.7,
764,Connor Ronan,0,0,1,0,0.4,0.6,0,0.1,0,0,0,44,MID,Wolves,85.7,
765,Chem Campbell,0,0,68,2,3,5.6,16,2.4,0,0,0,44,MID,Wolves,85.7,
766,Gonçalo Manuel Ganchinho Guedes,1,1,703,12,139.6,89.4,223,45.1,2,0,1,58,MID,Wolves,85.7,
767,Matheus Luiz Nunes,1,1,2467,38,405,370.2,310,108.6,11,1,2,48,MID,Wolves,85.7,
768,Sasa Kalajdzic,0,0,45,0,0,0,9,0.7,0,0,0,53,FWD,Wolves,85.7,
769,Diego Da Silva Costa,1,0,1235,17,144.3,96.8,504,73.3,6,1,5,53,FWD,Wolves,85.7,
770,Boubacar Traoré,0,1,405,9,16.6,49.6,7,7.4,0,0,2,43,MID,Wolves,85.7,
771,Nathan Fraser,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Wolves,85.7,
772,Harvey Griffiths,0,0,0,0,0,0,0,0,0,0,0,44,MID,Wolves,85.7,
773,Dexter Lembikisa,0,0,22,1,0.8,1.4,0,0.2,0,0,0,40,DEF,Wolves,85.7,
774,Matheus Santos Carneiro Da Cunha,2,0,961,12,95.1,143,217,45.1,5,0,1,53,FWD,Wolves,85.7,
775,Mario Lemina,0,1,1297,28,65,200.4,36,30.1,5,1,2,45,MID,Wolves,85.7,
776,Pablo Sarabia,1,0,764,9,184.7,92,157,43,3,0,3,49,MID,Wolves,85.7,
777,Daniel Bentley,0,0,180,3,0,70.2,0,7,0,0,0,40,GK,Wolves,85.7,10
778,João Victor Gomes da Silva,1,0,649,18,72,133,46,24.9,2,0,5,45,MID,Wolves,85.7,
